"No.","Time","Source","Destination","Protocol","Length","Info","value"
"5679","1.417517","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-272198,-507673,659170,-620,-18630750,-37166901,55590880,322"
"5680","1.417517","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-228837,-559205,635591,-563,-14377763,-40412126,54567101,593"
"5681","1.418428","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-205415,-628485,586973,-614,-10032379,-43405831,53195650,-147"
"5682","1.418428","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-182514,-695749,533272,-744,-5626009,-46127483,51494379,-320"
"5683","1.418800","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-124940,-722474,511166,-618,-1188322,-48563145,49481231,-11"
"5684","1.418800","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-11207,-690422,540793,354,3260420,-50703926,47169360,-942"
"5685","1.418800","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","136393,-622124,599690,-261,7637191,-52528115,44560482,-1108"
"5686","1.419840","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","260368,-572269,632835,-361,11979078,-54031822,41679041,-1225"
"5687","1.419840","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","329406,-573184,607690,-172,16294670,-55200076,38542025,1121"
"5688","1.420019","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","353803,-612751,534923,-103,20500317,-56030405,35157869,1408"
"5689","1.420019","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","369220,-654474,453937,5,24584534,-56501946,31570548,14"
"5690","1.420019","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","401706,-672227,390180,-927,28509821,-56672904,27783307,-1562"
"5691","1.421047","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","451405,-668383,342524,-716,32272720,-56497980,23798480,1875"
"5692","1.421047","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","501443,-655787,294676,-347,35831715,-55879192,19682684,1747"
"5693","1.421269","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","539834,-646624,238231,-95,39161928,-54939756,15464271,-561"
"5694","1.421269","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","564000,-645704,169748,370,42255470,-53697312,11136175,1827"
"5695","1.421269","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","576044,-648979,91809,-431,45103644,-52114081,6751466,1123"
"5696","1.422020","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","582511,-651538,8543,-302,47657934,-50210021,2308783,884"
"5697","1.422020","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","591268,-642624,-66881,95,49916899,-47995592,-2103580,-1162"
"5698","1.422572","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","614967,-611443,-122375,-169,51878575,-45493911,-6502640,1225"
"5699","1.422572","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","653698,-557591,-158656,-228,53513213,-42713188,-10905921,534"
"5700","1.422572","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","691752,-497358,-191528,-173,54822851,-39657118,-15229528,-1498"
"5701","1.423218","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","711084,-449414,-237927,-1036,55799114,-36364284,-19467767,-138"
"5702","1.423218","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","704089,-420089,-304575,-537,56418966,-32848135,-23589566,522"
"5703","1.423765","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","680707,-399841,-381402,239,56696513,-29120424,-27561624,-1802"
"5704","1.423765","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","658048,-372089,-450652,-774,56673851,-25222419,-31374004,-671"
"5705","1.423765","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","650689,-323061,-498313,-428,56241696,-21169638,-34994953,831"
"5706","1.424622","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","658503,-252104,-522490,485,55426233,-16986248,-38390892,481"
"5707","1.424622","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","672113,-169953,-534730,165,54311437,-12697040,-41553371,142"
"5708","1.425017","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","673095,-95073,-551933,-390,52856998,-8329187,-44457725,217"
"5709","1.425017","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","648557,-41569,-586475,94,51080688,-3912717,-47085000,164"
"5710","1.425017","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","602342,-5964,-635891,-30,48994868,533651,-49426268,-796"
"5711","1.425784","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","551435,28971,-682053,-753,46604951,4957088,-51457445,-314"
"5712","1.425784","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","512620,80564,-707795,647,43927252,9317446,-53172255,1157"
"5713","1.426394","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","491080,151411,-709855,173,40979800,13669940,-54561410,1457"
"5714","1.426394","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","477135,231384,-696789,-331,37777572,17937956,-55616031,-503"
"5715","1.426394","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","458124,307927,-680753,55,34337466,22088007,-56326728,-2135"
"5716","1.427089","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","428812,374854,-669256,-168,30693111,26110495,-56683707,-942"
"5717","1.427089","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","386324,429105,-664675,-677,26859770,29972027,-56765867,-687"
"5718","1.427621","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","331721,470531,-664731,272,22857084,33658414,-56424843,896"
"5719","1.427621","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","274072,509432,-660937,86,18715073,37128200,-55670721,379"
"5720","1.427621","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","231453,561574,-637260,146,14467187,40359201,-54650008,-157"
"5721","1.428418","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","208429,631297,-587910,-23,10124656,43358221,-53278229,-1066"
"5722","1.428418","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","185933,698537,-534337,-69,5737417,46091758,-51583997,1095"
"5723","1.428830","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","126634,724524,-513618,-120,1304693,48519369,-49565918,1927"
"5724","1.428830","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","13157,692272,-544504,-218,-3086497,50656284,-47246163,2288"
"5725","1.428830","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-133077,624833,-601280,-513,-7455285,52485876,-44632864,-313"
"5726","1.429652","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-258629,574434,-634582,-425,-11832422,53989090,-41742775,-152"
"5727","1.429652","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-328904,574317,-610214,65,-16142837,55160173,-38599475,-536"
"5728","1.430100","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-352903,613566,-537766,-189,-20367677,55991696,-35208988,-1968"
"5729","1.430100","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-367216,655598,-457149,532,-24461270,56465185,-31592600,-214"
"5730","1.430100","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-400068,674771,-392195,426,-28401436,56641378,-27780420,1475"
"5731","1.430993","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-448782,669980,-344572,179,-32157821,56435885,-23769438,490"
"5732","1.430993","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-498039,657570,-297333,-78,-35710654,55852501,-19620007,-422"
"5733","1.431288","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-536231,649378,-240396,1,-39048939,54905978,-15367273,-379"
"5734","1.431288","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-561788,647672,-171954,186,-42147829,53668072,-11041791,2810"
"5735","1.431288","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-574959,650124,-94070,-237,-44985592,52080655,-6694341,1588"
"5736","1.432082","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-581047,651825,-12753,-648,-47538381,50174440,-2368080,1133"
"5737","1.432082","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-588351,643501,63390,-137,-49804579,47965848,1931832,1541"
"5738","1.432620","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-611806,613282,119769,-102,-51753732,45448766,6173406,1597"
"5739","1.432620","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-651099,559839,156785,-284,-53385529,42662408,10486682,3131"
"5740","1.432620","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-689374,498359,187924,-250,-54694724,39618121,14863614,2088"
"5741","1.433296","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-709024,449536,233763,-464,-55664774,36317077,19169744,541"
"5742","1.433296","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-702063,420402,300001,-249,-56286167,32791136,23364343,-474"
"5743","1.433790","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-678529,400980,377979,-386,-56551025,29076906,27380367,-1476"
"5744","1.433790","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-656311,373808,447292,-225,-56542379,25177925,31231693,162"
"5745","1.433790","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-647870,324495,495654,332,-56114464,21106701,34877662,-1829"
"5746","1.434644","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-654754,253118,520087,264,-55279455,16925837,38277344,460"
"5747","1.434644","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-667732,171202,532291,88,-54174297,12632620,41436689,-428"
"5748","1.435088","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-669197,97280,549389,200,-52718121,8267790,44358633,534"
"5749","1.435088","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-645681,43195,583301,160,-50942795,3849477,46984110,317"
"5750","1.435088","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-600484,5883,632360,121,-48854508,-584615,49321287,371"
"5751","1.435850","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-549553,-29337,678888,-346,-46466021,-4972520,51359897,-1075"
"5752","1.435850","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-511083,-79392,705152,-147,-43785764,-9365911,53074979,1207"
"5753","1.436395","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-488938,-149447,707708,-187,-40835749,-13722175,54465141,442"
"5754","1.436395","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-474411,-229932,694899,-164,-37638481,-17989058,55526363,-891"
"5755","1.436395","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-456421,-307600,677580,-29,-34208064,-22153901,56239862,52"
"5756","1.437043","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-427356,-375039,666000,-148,-30565877,-26180797,56606912,597"
"5757","1.437043","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-383700,-428177,661957,-591,-26738204,-30046707,56668351,-18"
"5758","1.437520","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-329234,-470189,661859,-772,-22738254,-33724340,56325672,-609"
"5759","1.437520","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-271838,-508568,658858,-399,-18604778,-37194747,55593936,580"
"5760","1.437520","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-228206,-560359,635269,129,-14348478,-40441447,54567749,-525"
"5761","1.438404","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-204663,-629532,586294,301,-10003021,-43433638,53192717,1206"
"5762","1.438404","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-183114,-695719,532966,-388,-5600763,-46150272,51494267,-380"
"5763","1.438859","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-124283,-723416,510798,-753,-1168334,-48585793,49487072,431"
"5764","1.438859","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-10515,-691702,540817,-43,3282351,-50726170,47172780,-1035"
"5765","1.438859","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","135822,-622558,599517,-97,7662297,-52557375,44560339,-1450"
"5766","1.439788","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","260398,-572301,632990,-565,12004248,-54061306,41677632,-801"
"5767","1.439788","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","329643,-573920,607894,-236,16320314,-55230648,38548389,175"
"5768","1.440024","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","353923,-613378,535358,-618,20531297,-56054657,35158198,-401"
"5769","1.440024","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","369113,-654907,453491,-805,24615253,-56525125,31569817,636"
"5770","1.440024","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","401404,-673027,389026,-187,28537876,-56695696,27789745,1255"
"5771","1.440798","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","451373,-668146,341531,33,32298785,-56524487,23802346,1227"
"5772","1.440798","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","501412,-655921,293794,-557,35858419,-55900213,19678157,1419"
"5773","1.441337","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","539879,-647452,237795,-283,39188848,-54964743,15458465,784"
"5774","1.441337","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","564075,-645511,169339,-351,42280599,-53717454,11132564,1956"
"5775","1.441337","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","577055,-648462,90873,-224,45125881,-52140539,6747163,156"
"5776","1.442111","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","583112,-651362,8216,-150,47686517,-50237731,2310444,-2007"
"5777","1.442111","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","591797,-642634,-66707,-533,49944353,-48025333,-2102357,-523"
"5778","1.442604","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","614900,-610248,-122340,-1013,51902900,-45515181,-6499403,267"
"5779","1.442604","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","652933,-556950,-158700,-697,53540808,-42726166,-10902488,260"
"5780","1.442604","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","692254,-497096,-189884,-828,54844869,-39677171,-15231605,-2048"
"5781","1.443369","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","710746,-448530,-236719,-814,55815928,-36389899,-19469538,-522"
"5782","1.443369","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","703930,-419977,-304744,-528,56446074,-32869903,-23590688,1424"
"5783","1.443870","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","680389,-399434,-382712,-511,56719685,-29144474,-27556230,898"
"5784","1.443870","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","658939,-371794,-450849,-791,56697428,-25244594,-31373992,465"
"5785","1.443870","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","650543,-322863,-498195,-1084,56270151,-21193137,-34999881,-98"
"5786","1.444667","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","658292,-251264,-522610,-430,55453035,-17007597,-38393532,1033"
"5787","1.444667","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","671146,-169669,-534767,335,54336703,-12718326,-41556854,1551"
"5788","1.445083","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","671931,-95234,-552265,-150,52887726,-8346851,-44456615,593"
"5789","1.445083","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","648436,-42367,-587839,-87,51112666,-3934011,-47080444,1852"
"5790","1.445083","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","601794,-6305,-636872,29,49027619,517141,-49428679,1341"
"5791","1.445877","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","551167,28967,-682311,-323,46633658,4940858,-51456853,-937"
"5792","1.445877","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","513429,81090,-708049,3,43951434,9298851,-53172155,-606"
"5793","1.446328","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","492190,152260,-710126,565,41004213,13645803,-54563988,-2071"
"5794","1.446328","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","477799,232015,-696626,-195,37807940,17918585,-55616249,187"
"5795","1.446328","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","458980,307900,-681093,-54,34365193,22071781,-56325403,800"
"5796","1.447164","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","429230,375148,-669944,296,30719475,26094264,-56686179,309"
"5797","1.447164","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","386054,429303,-665034,423,26887749,29956305,-56768291,1081"
"5798","1.447607","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","330796,470805,-666524,-262,22888855,33646960,-56422208,2674"
"5799","1.447607","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","274369,509942,-662495,-989,18744093,37109891,-55669968,718"
"5800","1.447607","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","232095,561397,-638322,-344,14496862,40345918,-54650432,-95"
"5801","1.448544","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","209048,631105,-588426,200,10153688,43341355,-53281816,751"
"5802","1.448544","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","186466,697813,-535269,120,5763955,46075161,-51588165,760"
"5803","1.448783","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","126913,723756,-513954,466,1332254,48503982,-49574051,-601"
"5804","1.448783","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","12525,691754,-544549,38,-3057591,50644446,-47252656,-519"
"5805","1.448783","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-132233,624098,-601966,198,-7423083,52472518,-44640177,612"
"5806","1.449668","ABBMediu_40:7b:5d","Iec-Tc57_04:00:00","IEC61850 Sampled Values","120","","-257149,574429,-634945,172,-11800591,53977600,-41748713,-1106"
