f_FFT;A_FFT;f_WFFT;A_WFFT;f_resamplingSVstream;A_resamplingSVstream;f_splineresample;A_splineresample
5695;0.0002767804048461939;5695;1.79051195860501e-12;NaN;NaN;6232.868651322009;4.069351413917904e-08
5700;0.0002767212924806537;5700;1.776942344991308e-12;NaN;NaN;6238.340880164259;4.068485814334411e-08
5705;0.0002766626216812554;5705;1.763413204006998e-12;NaN;NaN;6243.813109006508;4.067628170702794e-08
5710;0.0002766043919910511;5710;1.749869694308218e-12;NaN;NaN;6249.285337848757;4.066779024701527e-08
5715;0.0002765466029564019;5715;1.736211029773655e-12;NaN;NaN;6254.757566691007;4.065939281828489e-08
5720;0.0002764892541274913;5720;1.722842591213691e-12;NaN;NaN;6260.229795533256;4.065110495951244e-08
5725;0.0002764323450581952;5725;1.709208208658628e-12;NaN;NaN;6265.702024375505;4.064295587312711e-08
5730;0.0002763758753058393;5730;1.695810238291045e-12;NaN;NaN;6271.174253217755;4.063500731319594e-08
5735;0.0002763198444316647;5735;1.68237488568758e-12;NaN;NaN;6276.646482060004;4.062741744149296e-08
5740;0.0002762642520002554;5740;1.668866468981845e-12;NaN;NaN;6282.118710902253;4.062074411102872e-08
5745;0.0002762090975799578;5745;1.65555396343747e-12;NaN;NaN;6287.590939744503;4.061938071361437e-08
5750;0.0002761543807427453;5750;1.642136140431714e-12;NaN;NaN;6293.063168586752;4.058554733631294e-08
5755;0.0002761001010640773;5755;1.62868739738637e-12;NaN;NaN;6298.535397429002;4.058830097499127e-08
5760;0.0002760462581230677;5760;1.615450962419724e-12;NaN;NaN;6304.007626271251;4.058210864726241e-08
5765;0.0002759928515025632;5765;1.602084763770527e-12;NaN;NaN;6309.4798551135;4.057497302062728e-08
5770;0.0002759398807886563;5770;1.588779512628378e-12;NaN;NaN;6314.95208395575;4.056757015943019e-08
5775;0.0002758873455711518;5775;1.575557182525949e-12;NaN;NaN;6320.424312797999;4.05600803012755e-08
5780;0.0002758352454436417;5780;1.5621863143879e-12;NaN;NaN;6325.896541640248;4.055257403829432e-08
5785;0.0002757835800028689;5785;1.549075174996941e-12;NaN;NaN;6331.368770482498;4.054508376948467e-08
5790;0.0002757323488494487;5790;1.535767065725319e-12;NaN;NaN;6336.840999324747;4.05376264554711e-08
5795;0.0002756815515872783;5795;1.522551285881339e-12;NaN;NaN;6342.313228166996;4.053021192568521e-08
5800;0.0002756311878239864;5800;1.509432311099654e-12;NaN;NaN;6347.785457009246;4.052284606447548e-08
5805;0.0002755812571707435;5805;1.496197628051699e-12;NaN;NaN;6353.257685851495;4.05155327715761e-08
5810;0.0002755317592417729;5810;1.483131602632335e-12;NaN;NaN;6358.729914693744;4.050827472603455e-08
5815;0.0002754826936555806;5815;1.46997221735966e-12;NaN;NaN;6364.202143535994;4.050107274611259e-08
5820;0.0002754340600334672;5820;1.45683109949726e-12;NaN;NaN;6369.674372378243;4.049393039538017e-08
5825;0.0002753858580005888;5825;1.443823228634274e-12;NaN;NaN;6375.146601220493;4.048684632561032e-08
5830;0.0002753380871855123;5830;1.430686542567459e-12;NaN;NaN;6380.618830062742;4.047982197169094e-08
5835;0.0002752907472202065;5835;1.417668351272471e-12;NaN;NaN;6386.091058904991;4.047285799010612e-08
5840;0.0002752438377402413;5840;1.404684026928812e-12;NaN;NaN;6391.563287747241;4.046595446433529e-08
5845;0.0002751973583845591;5845;1.391676438765636e-12;NaN;NaN;6397.03551658949;4.045911178625352e-08
5850;0.000275151308795453;5850;1.378525668594837e-12;NaN;NaN;6402.507745431739;4.045232997322663e-08
5855;0.0002751056886190435;5855;1.365836029509686e-12;NaN;NaN;6407.979974273989;4.04456090403159e-08
5860;0.0002750604975043164;5860;1.352675369730865e-12;NaN;NaN;6413.452203116238;4.043894915427537e-08
5865;0.0002750157351043272;5865;1.339725237042709e-12;NaN;NaN;6418.924431958487;4.043235006735562e-08
5870;0.0002749714010751623;5870;1.327044765938341e-12;NaN;NaN;6424.396660800737;4.042581180228727e-08
5875;0.0002749274950759037;5875;1.3138203473113e-12;NaN;NaN;6429.868889642986;4.041933407869997e-08
5880;0.0002748840167699749;5880;1.301269746899048e-12;NaN;NaN;6435.341118485235;4.041291537620908e-08
5885;0.0002748409658245853;5885;1.288120618214909e-12;NaN;NaN;6440.813347327485;4.040655829049699e-08
5890;0.0002747983419084154;5890;1.275375574953479e-12;NaN;NaN;6446.285576169734;4.040025885881273e-08
5895;0.000274756144694967;5895;1.262570627337625e-12;NaN;NaN;6451.757805011984;4.039401753806399e-08
5900;0.0002747143738608956;5900;1.249797550978214e-12;NaN;NaN;6457.230033854233;4.038783284880725e-08
5905;0.0002746730290863857;5905;1.236882608751112e-12;NaN;NaN;6462.702262696482;4.038170270603857e-08
5910;0.0002746321100545015;5910;1.224192594285635e-12;NaN;NaN;6468.174491538732;4.037562393516853e-08
5915;0.0002745916164522344;5915;1.211434617706687e-12;NaN;NaN;6473.646720380981;4.036959147292648e-08
5920;0.0002745515479695787;5920;1.198597268473894e-12;NaN;NaN;6479.11894922323;4.036359662008249e-08
5925;0.000274511904299979;5925;1.186038429749338e-12;NaN;NaN;6484.59117806548;4.035762285871853e-08
5930;0.000274472685140328;5930;1.173133572693655e-12;NaN;NaN;6490.063406907729;4.03516347070896e-08
5935;0.0002744338901907776;5935;1.160621922040322e-12;NaN;NaN;6495.535635749978;4.034554719277747e-08
5940;0.0002743955191548592;5940;1.147833023495637e-12;NaN;NaN;6501.007864592228;4.033904569071739e-08
5945;0.0002743575717393907;5945;1.135204232572635e-12;NaN;NaN;6506.480093434477;4.032878658382358e-08
5950;0.0002743200476545963;5950;1.122550671470731e-12;NaN;NaN;6511.952322276726;4.033685691816052e-08
5955;0.0002742829466139842;5955;1.109936590821829e-12;NaN;NaN;6517.424551118976;4.032687736387403e-08
5960;0.0002742462683343632;5960;1.097296251080477e-12;NaN;NaN;6522.896779961225;4.032057449290092e-08
5965;0.0002742100125359357;5965;1.084742566444412e-12;NaN;NaN;6528.369008803475;4.031484829720037e-08
5970;0.0002741741789421748;5970;1.072127966988738e-12;NaN;NaN;6533.841237645724;4.030935537517524e-08
5975;0.000274138767279773;5975;1.059599436265011e-12;NaN;NaN;6539.313466487973;4.030400223312554e-08
5980;0.0002741037772788997;5980;1.047029511421424e-12;NaN;NaN;6544.785695330223;4.029875293579514e-08
5985;0.0002740692086728496;5985;1.034453003252844e-12;NaN;NaN;6550.257924172472;4.029359070077062e-08
5990;0.0002740350611983423;5990;1.021983098941156e-12;NaN;NaN;6555.730153014721;4.028850673206066e-08
5995;0.0002740013345953273;5995;1.00956834386384e-12;NaN;NaN;6561.202381856971;4.028349581663849e-08
6000;0.0002739680286069566;6000;9.969540927826244e-13;NaN;NaN;6566.67461069922;4.027855486164518e-08
6005;0.0002739351429798272;6005;9.845773676608238e-13;NaN;NaN;6572.146839541469;4.027368246766141e-08
6010;0.0002739026774636339;6010;9.721390239125974e-13;NaN;NaN;6577.619068383719;4.026886942637503e-08
6015;0.000273870631811437;6015;9.596370123890114e-13;NaN;NaN;6583.091297225968;4.026413237289754e-08
6020;0.0002738390057795933;6020;9.472145848887178e-13;NaN;NaN;6588.563526068217;4.025945528264225e-08
6025;0.000273807799127634;6025;9.348018158891569e-13;NaN;NaN;6594.035754910466;4.025483868779106e-08
6030;0.0002737770116183862;6030;9.2243907546168e-13;NaN;NaN;6599.507983752716;4.025029011909766e-08
6035;0.0002737466430179255;6035;9.100315827210505e-13;NaN;NaN;6604.980212594965;4.024580346332573e-08
6040;0.0002737166930955169;6040;8.976908442250583e-13;NaN;NaN;6610.452441437214;4.024137981128306e-08
6045;0.0002736871616237655;6045;8.85340063338409e-13;NaN;NaN;6615.924670279463;4.023701871336217e-08
6050;0.000273658048378419;6050;8.730281602046097e-13;NaN;NaN;6621.396899121713;4.023272006253308e-08
6055;0.0002736293531385131;6055;8.606961170753579e-13;NaN;NaN;6626.869127963962;4.022848375974311e-08
6060;0.0002736010756863165;6060;8.484310463381462e-13;NaN;NaN;6632.341356806211;4.02243096173536e-08
6065;0.0002735732158072785;6065;8.361130758246646e-13;NaN;NaN;6637.813585648461;4.022019757710296e-08
6070;0.0002735457732900596;6070;8.238867054348288e-13;NaN;NaN;6643.28581449071;4.021614750783145e-08
6075;0.0002735187479266263;6075;8.116295330641739e-13;NaN;NaN;6648.758043332959;4.021215885911865e-08
6080;0.0002734921395120334;6080;7.993253034514991e-13;NaN;NaN;6654.230272175209;4.020823269781976e-08
6085;0.0002734659478446621;6085;7.87342944775754e-13;NaN;NaN;6659.702501017458;4.020436773936707e-08
6090;0.0002734401727260555;6090;7.748681843986993e-13;NaN;NaN;6665.174729859708;4.02005643412377e-08
6095;0.0002734148139609388;6095;7.630031169992982e-13;NaN;NaN;6670.646958701957;4.019682235978383e-08
6100;0.0002733898713572443;6100;7.504442938911306e-13;NaN;NaN;6676.119187544206;4.019314153392252e-08
6105;0.0002733653447259939;6105;7.387143607376109e-13;NaN;NaN;6681.591416386456;4.018952160125813e-08
6110;0.0002733412338816085;6110;7.262923078044897e-13;NaN;NaN;6687.063645228705;4.018596193528219e-08
6115;0.0002733175386415543;6115;7.142328676711564e-13;NaN;NaN;6692.535874070954;4.01824608426055e-08
6120;0.0002732942588264901;6120;7.021580609765945e-13;NaN;NaN;6698.008102913204;4.017901309047322e-08
6125;0.0002732713942603742;6125;6.901416217515762e-13;NaN;NaN;6703.480331755453;4.017556916926962e-08
6130;0.0002732489447701496;6130;6.779512832643328e-13;NaN;NaN;6708.952560597702;4.017247374475955e-08
6135;0.0002732269101860535;6135;6.66114162473996e-13;NaN;NaN;6714.424789439952;4.016915329991029e-08
6140;0.000273205290341543;6140;6.539266158186373e-13;NaN;NaN;6719.897018282201;4.016593506653554e-08
6145;0.0002731840850730382;6145;6.420422032019898e-13;NaN;NaN;6725.36924712445;4.016282801677038e-08
6150;0.0002731632942203422;6150;6.300101944352047e-13;NaN;NaN;6730.8414759667;4.015975314218426e-08
6155;0.0002731429176263451;6155;6.180927054059598e-13;NaN;NaN;6736.313704808949;4.015674556261988e-08
6160;0.000273122955137031;6160;6.061376377988784e-13;NaN;NaN;6741.785933651199;4.015380065825858e-08
6165;0.0002731034066016451;6165;5.94279944549759e-13;NaN;NaN;6747.258162493448;4.01509177216531e-08
6170;0.0002730842718724642;6170;5.823489297747126e-13;NaN;NaN;6752.730391335697;4.01480965139308e-08
6175;0.00027306555080502;6175;5.705216178059777e-13;NaN;NaN;6758.202620177947;4.014533701799074e-08
6180;0.0002730472432579802;6180;5.586570684342166e-13;NaN;NaN;6763.674849020196;4.014263946544711e-08
6185;0.0002730293490930713;6185;5.469313278922701e-13;NaN;NaN;6769.147077862445;4.014000425440113e-08
6190;0.0002730118681753604;6190;5.350577864392399e-13;NaN;NaN;6774.619306704695;4.01374326389716e-08
6195;0.0002729948003725639;6195;5.234212366135677e-13;NaN;NaN;6780.091535546944;4.01349291184902e-08
6200;0.0002729781455564347;6200;5.1156020673838e-13;NaN;NaN;6785.563764389193;4.013252789723745e-08
6205;0.0002729619036009415;6205;5.000526908009093e-13;NaN;NaN;6791.035993231443;4.012993377627843e-08
6210;0.0002729460743835501;6210;4.882484219671464e-13;NaN;NaN;6796.508222073692;4.012771872647062e-08
6215;0.0002729306577849984;6215;4.767440220268629e-13;NaN;NaN;6801.980450915941;4.012552139960035e-08
6220;0.0002729156536889428;6220;4.650792280020995e-13;NaN;NaN;6807.452679758191;4.012309871833253e-08
6225;0.0002729010619822798;6225;4.536169389719901e-13;NaN;NaN;6812.92490860044;4.01210214355158e-08
6230;0.0002728868825550059;6230;4.42092126141515e-13;NaN;NaN;6818.39713744269;4.011894671753572e-08
6235;0.0002728731153001924;6235;4.306597642368508e-13;NaN;NaN;6823.869366284939;4.011692413920185e-08
6240;0.0002728597601140829;6240;4.192548392341955e-13;NaN;NaN;6829.341595127188;4.011495934954757e-08
6245;0.000272846816896007;6245;4.07931496587253e-13;NaN;NaN;6834.813823969438;4.011305388246286e-08
6250;0.0002728342855484095;6250;3.966193012475191e-13;NaN;NaN;6840.286052811687;4.011120840936361e-08
6255;0.0002728221659768818;6255;3.854313114332974e-13;NaN;NaN;6845.758281653936;4.010942317420628e-08
6260;0.0002728104580901331;6260;3.742465746809769e-13;NaN;NaN;6851.230510496186;4.0107698347592e-08
6265;0.0002727991617999256;6265;3.631580473146174e-13;NaN;NaN;6856.702739338435;4.010603408435336e-08
6270;0.0002727882770211957;6270;3.521959796710047e-13;NaN;NaN;6862.174968180684;4.010442985753701e-08
6275;0.0002727778036719202;6275;3.411998646083902e-13;NaN;NaN;6867.647197022934;4.010288716594752e-08
6280;0.0002727677416732139;6280;3.304601430036644e-13;NaN;NaN;6873.119425865183;4.010140444923627e-08
6285;0.0002727580909494076;6285;3.196180549296601e-13;NaN;NaN;6878.591654707433;4.009998250086766e-08
6290;0.0002727488514276682;6290;3.091148975482525e-13;NaN;NaN;6884.063883549682;4.009862124968738e-08
6295;0.0002727400230385552;6295;2.985322301897853e-13;NaN;NaN;6889.536112391931;4.009732063293203e-08
6300;0.0002727316057155572;6300;2.88227579479256e-13;NaN;NaN;6895.008341234181;4.009608060918969e-08
6305;0.0002727235993953254;6305;2.779936389210656e-13;NaN;NaN;6900.48057007643;4.009490123695738e-08
6310;0.0002727160040175295;6310;2.679767615433901e-13;NaN;NaN;6905.952798918679;4.009378266163529e-08
6315;0.0002727088195250496;6315;2.581256228784622e-13;NaN;NaN;6911.425027760929;4.009272484261082e-08
6320;0.0002727020458637953;6320;2.484530055031453e-13;NaN;NaN;6916.897256603178;4.009172771249864e-08
6325;0.0002726956829827975;6325;2.390608862919617e-13;NaN;NaN;6922.369485445427;4.009079192170212e-08
6330;0.0002726897308341667;6330;2.299125328386764e-13;NaN;NaN;6927.841714287677;4.008991681446725e-08
6335;0.0002726841893731111;6335;2.210403205093907e-13;NaN;NaN;6933.313943129926;4.008910070393111e-08
6340;0.0002726790585578994;6340;2.125508495002568e-13;NaN;NaN;6938.786171972175;4.008834999428797e-08
6345;0.0002726743383499634;6345;2.043070405412598e-13;NaN;NaN;6944.258400814425;4.008765820535372e-08
6350;0.0002726700287137516;6350;1.966860350888311e-13;NaN;NaN;6949.730629656674;4.008702857133634e-08
6355;0.0002726661296169111;6355;1.893121444693923e-13;NaN;NaN;6955.202858498924;4.008646156410587e-08
6360;0.0002726626410300218;6360;1.82602605994089e-13;NaN;NaN;6960.675087341173;4.008595825027828e-08
6365;0.0002726595629268905;6365;1.763816300934898e-13;NaN;NaN;6966.147316183422;4.008552048331621e-08
6370;0.0002726568952842978;6370;1.708919646986558e-13;NaN;NaN;6971.619545025672;4.008515194580387e-08
6375;0.0002726546380822241;6375;1.660397877454036e-13;NaN;NaN;6977.091773867921;4.008486045137158e-08
6380;0.0002726527913036845;6380;1.619978278078126e-13;NaN;NaN;6982.56400271017;4.008466470428164e-08
6385;0.0002726513549347922;6385;1.587611145028368e-13;NaN;NaN;6988.03623155242;4.008462130609862e-08
6390;0.0002726503289647796;6390;1.564273903310864e-13;NaN;NaN;6993.508460394669;4.008497574849277e-08
6395;0.0002726497133858477;6395;1.550068899975042e-13;NaN;NaN;6998.980689236918;4.008841849002213e-08
6400;0.0002726495081933775;6400;1.545192568540601e-13;NaN;NaN;7004.452918079168;4.007066435807547e-08
